,spot,vol,bs,pv
237,9.5,0.45419354838709675,3.256490373219044,2.416705848692351
238,9.5,0.484516129032258,3.495476025218562,2.4877470980605203
239,9.5,0.5148387096774193,3.7304000426981907,2.6506209388607087
240,9.5,0.5451612903225806,3.9610192046099075,2.7564540767768224
241,9.5,0.5754838709677419,4.187115994302674,2.765045329426762
242,9.5,0.6058064516129031,4.408496016276043,2.7731978341335575
243,9.5,0.6361290322580644,4.624986162925513,2.9763128610646885
244,9.5,0.6664516129032259,4.8364332719254035,3.0467811543364705
245,9.5,0.6967741935483871,5.0427031049203155,3.0548585042631657
246,9.5,0.7270967741935483,5.243679534909855,3.0720279372517716
247,9.5,0.7574193548387096,5.439263866310551,3.1107228791137675
248,9.5,0.7877419354838708,5.629374235827766,3.129909026971271
249,9.5,0.8180645161290321,5.81394505853458,3.2426354125787906
250,9.5,0.8483870967741935,5.992926494719404,3.3010723167684564
251,9.5,0.8787096774193548,6.166283920864418,3.310699638244096
252,9.5,0.909032258064516,6.333997393655531,3.3161410313482724
253,9.5,0.9393548387096773,6.496061099914194,3.381016945904893
254,9.5,0.9696774193548385,6.6524827882517945,3.379302958778319
255,9.5,1.0,6.803283180391651,3.4238413256973863
256,10.0,0.06,0.18679730447685738,0.18915567131931865
257,10.0,0.09032258064516129,0.42279620200882206,0.4031730761070561
258,10.0,0.12064516129032257,0.6805243105304895,0.6743998927122444
259,10.0,0.15096774193548385,0.9466414937807306,0.9217459551991225
260,10.0,0.18129032258064515,1.216117708392476,1.2034706897347462
261,10.0,0.21161290322580645,1.486551675771032,1.3571765463089933
262,10.0,0.24193548387096772,1.756575593209138,1.5935824611430047
263,10.0,0.272258064516129,2.0252960555788677,1.8551900972315638
264,10.0,0.3025806451612903,2.292064719281152,1.99102817057365
265,10.0,0.3329032258064516,2.556372774031095,2.170940761924738
266,10.0,0.3632258064516129,2.817797999020242,2.256725773432365
267,10.0,0.39354838709677414,3.075976375164894,2.443895339336119
268,10.0,0.42387096774193544,3.330586055333254,2.603136152922655
269,10.0,0.45419354838709675,3.5813379375010994,2.6957724284465074
270,10.0,0.484516129032258,3.8279699396505453,2.846078325513159
271,10.0,0.5148387096774193,4.0702434306270785,2.8974829850051114
272,10.0,0.5451612903225806,4.30794095375554,2.9565574428925143
273,10.0,0.5754838709677419,4.540864741415454,3.0189172158983952
274,10.0,0.6058064516129031,4.768835718607802,3.124635748089594
275,10.0,0.6361290322580644,4.991692808335118,3.171756176065254
276,10.0,0.6664516129032259,5.209292419834672,3.2280331386979144
277,10.0,0.6967741935483871,5.42150804250774,3.2939530025468944
278,10.0,0.7270967741935483,5.628229894733468,3.2963411543991796
279,10.0,0.7574193548387096,5.829364593795759,3.3681998664615183
280,10.0,0.7877419354838708,6.024834824443145,3.3618619181227936
281,10.0,0.8180645161290321,6.2145789912560545,3.439547110468684
282,10.0,0.8483870967741935,6.398550845296169,3.4513523968618074
283,10.0,0.8787096774193548,6.576719079255899,3.51052819538711
284,10.0,0.909032258064516,6.749066888017242,3.5708394094414295
285,10.0,0.9393548387096773,6.915591493493835,3.520428742317387
286,10.0,0.9696774193548385,7.076303634082199,3.5535764713917417
287,10.0,1.0,7.231227020130181,3.623870749729195
288,10.5,0.06,0.342744956319025,0.3395769118467058
289,10.5,0.09032258064516129,0.6194826498016517,0.6091288168288105
290,10.5,0.12064516129032257,0.9019868957599986,0.8689473767718245
291,10.5,0.15096774193548385,1.185907467475328,1.1457704821630255
292,10.5,0.18129032258064515,1.4695584265500692,1.3698631410975137
293,10.5,0.21161290322580645,1.7520346473213193,1.5925878932377069
294,10.5,0.24193548387096772,2.032730627925229,1.8581368947465777
295,10.5,0.272258064516129,2.311179228868787,2.0842173125197374
296,10.5,0.3025806451612903,2.5869874319275086,2.249514255516879
297,10.5,0.3329032258064516,2.8598075471410187,2.458550752040701
298,10.5,0.3632258064516129,3.12932320421077,2.520702054661255
299,10.5,0.39354838709677414,3.3952421475683647,2.6670953381540654
300,10.5,0.42387096774193544,3.657292404598839,2.739607881633273
301,10.5,0.45419354838709675,3.9152202220224765,2.9168445309396294
302,10.5,0.484516129032258,4.168788965874768,3.00960051233315
303,10.5,0.5148387096774193,4.4177785579521345,3.022663252664505
304,10.5,0.5451612903225806,4.661985210736506,3.1429985563973526
305,10.5,0.5754838709677419,4.901221322676664,3.311596270745845
306,10.5,0.6058064516129031,5.135315450893803,3.285142867767199
307,10.5,0.6361290322580644,5.364112310149615,3.3783281840853023
308,10.5,0.6664516129032259,5.587472765901691,3.442036604340542
309,10.5,0.6967741935483871,5.805273801021105,3.515625098231774
310,10.5,0.7270967741935483,6.017408443266096,3.487705461411728
311,10.5,0.7574193548387096,6.223785645574697,3.5925900829564945
312,10.5,0.7877419354838708,6.424330114627294,3.6339863180213507
313,10.5,0.8180645161290321,6.618982085510218,3.64569887579601
314,10.5,0.8483870967741935,6.8076970420305924,3.6557609008752623
315,10.5,0.8787096774193548,6.99044538350532,3.763168554887925
316,10.5,0.909032258064516,7.16721203980879,3.763355566073529
317,10.5,0.9393548387096773,7.3379960372014725,3.748396408582656
318,10.5,0.9696774193548385,7.502810018031792,3.8227318681644284
319,10.5,1.0,7.661679717844703,3.867280211227764
320,11.0,0.06,0.5654169379497294,0.5556177823659693
321,11.0,0.09032258064516129,0.8624519974150227,0.8525641310774267
322,11.0,0.12064516129032257,1.1585264181027393,1.1060054029109323
323,11.0,0.15096774193548385,1.4532716943803194,1.414231945209928
324,11.0,0.18129032258064515,1.746346036081694,1.6591802170909362
325,11.0,0.21161290322580645,2.037419657218021,1.8969194500602888
326,11.0,0.24193548387096772,2.3261719311788687,2.0597303698686513
327,11.0,0.272258064516129,2.6122911303212817,2.335802996567616
328,11.0,0.3025806451612903,2.8954749043523123,2.5053550968014373
329,11.0,0.3329032258064516,3.175430992910986,2.729464951849943
330,11.0,0.3632258064516129,3.451878001569757,2.7775681012630384
331,11.0,0.39354838709677414,3.7245461731225435,2.9256507155853053
332,11.0,0.42387096774193544,3.993178122892319,3.027680477367218
333,11.0,0.45419354838709675,4.257529521807431,3.164424209179651
334,11.0,0.484516129032258,4.517369717848476,3.1976353068540635
335,11.0,0.5148387096774193,4.772482289972677,3.2726137995779156
336,11.0,0.5451612903225806,5.022665530646948,3.4132423303441044
337,11.0,0.5754838709677419,5.26773285444575,3.4375665540168074
338,11.0,0.6058064516129031,5.50751313114413,3.481053076284997
339,11.0,0.6361290322580644,5.741850942522952,3.596280562369542
340,11.0,0.6664516129032259,5.970606762781918,3.6571690297056523
341,11.0,0.6967741935483871,6.193657063064954,3.6477687458172614
342,11.0,0.7270967741935483,6.410894341161905,3.757812719285296
343,11.0,0.7574193548387096,6.6222270779686045,3.7736300957594024
344,11.0,0.7877419354838708,6.8275796227686625,3.8590696796310078
345,11.0,0.8180645161290321,7.026892009845203,3.8115470466509613
346,11.0,0.8483870967741935,7.22011970933933,3.8719223826762734
347,11.0,0.8787096774193548,7.407233315642925,3.936061029793357
348,11.0,0.909032258064516,7.588218176945476,3.970901216508693
349,11.0,0.9393548387096773,7.763073969846619,4.011612808468296
350,11.0,0.9696774193548385,7.931814223197273,4.058404248913646
351,11.0,1.0,8.094465795541542,3.930078682480563
352,11.5,0.06,0.8550228237181736,0.8481906847679789
353,11.5,0.09032258064516129,1.1500115029928937,1.1761887958934192
354,11.5,0.12064516129032257,1.4483819672755827,1.422587445993101
355,11.5,0.15096774193548385,1.7471479237488232,1.6217781257587436
356,11.5,0.18129032258064515,2.0450836109249453,1.9457330855718304
357,11.5,0.21161290322580645,2.3414754633951604,2.1308704068692244
358,11.5,0.24193548387096772,2.6358073400782382,2.440263484583385
359,11.5,0.272258064516129,2.927655877163584,2.6051381756346577
360,11.5,0.3025806451612903,3.216649154056311,2.735899532115272
361,11.5,0.3329032258064516,3.502448397966365,2.911412970714202
362,11.5,0.3632258064516129,3.7847392629892465,3.072120762046075
363,11.5,0.39354838709677414,4.0632274955211685,3.2028123161525484
364,11.5,0.42387096774193544,4.337636758843428,3.275036011823407
365,11.5,0.45419354838709675,4.607707575489426,3.433384070308981
366,11.5,0.484516129032258,4.873196865334671,3.4912242197934997
367,11.5,0.5148387096774193,5.1338778020865785,3.5272891138900873
368,11.5,0.5451612903225806,5.389539833507978,3.6434130825415996
369,11.5,0.5754838709677419,5.639988775530117,3.718144710791207
370,11.5,0.6058064516129031,5.88504692631167,3.802799501275886
371,11.5,0.6361290322580644,6.124553167048196,3.8396951326216207
372,11.5,0.6664516129032259,6.358363028813562,3.8480356803823206
373,11.5,0.6967741935483871,6.586348712509109,3.897424175823794
374,11.5,0.7270967741935483,6.808399054049698,3.9289454538525956
375,11.5,0.7574193548387096,7.024419430313365,3.9639898482571145
376,11.5,0.7877419354838708,7.234331603748215,4.02369306411289
377,11.5,0.8180645161290321,7.4380735052346605,4.066903499240808
378,11.5,0.8483870967741935,7.6355989560668664,4.0595596426546505
379,11.5,0.8787096774193548,7.826877330880907,4.122472304565097
380,11.5,0.909032258064516,8.011893164106075,4.132976799285923
381,11.5,0.9393548387096773,8.190645703104623,4.2006055632974695
382,11.5,0.9696774193548385,8.363148411630702,4.186809974699911
383,11.5,1.0,8.529428427605083,4.183440857345906
384,12.0,0.06,1.2047390768318218,1.2066735181409725
385,12.0,0.09032258064516129,1.4785314076587737,1.4483269931733171
386,12.0,0.12064516129032257,1.7690859101403973,1.744286066328094
387,12.0,0.15096774193548385,2.0656630691028868,1.945938018566571
388,12.0,0.18129032258064515,2.364261220073618,2.207834885789417
389,12.0,0.21161290322580645,2.6629386801236388,2.4716175222665475
390,12.0,0.24193548387096772,2.9605528696320578,2.634659262708589
391,12.0,0.272258064516129,3.25632655540962,2.913412223923724
392,12.0,0.3025806451612903,3.549671850796912,3.013795451574329
393,12.0,0.3329032258064516,3.8401098763575483,3.174601872183645
394,12.0,0.3632258064516129,4.127230750191029,3.2804211076658074
395,12.0,0.39354838709677414,4.410672310990869,3.4420119315022015
396,12.0,0.42387096774193544,4.69010822595138,3.5217817847223496
397,12.0,0.45419354838709675,4.965241089973798,3.5970387554277012
398,12.0,0.484516129032258,5.235798307352331,3.6581623728938437
399,12.0,0.5148387096774193,5.501529581364046,3.755382153735558
400,12.0,0.5451612903225806,5.762205356795814,3.8694732551151283
401,12.0,0.5754838709677419,6.017615835085984,3.8913414443576855
402,12.0,0.6058064516129031,6.2675703334556525,3.96136517604364
403,12.0,0.6361290322580644,6.51189684650509,3.9910811088029563
404,12.0,0.6664516129032259,6.750441720526439,4.071794716297502
405,12.0,0.6967741935483871,6.983069382546193,4.134641551341058
406,12.0,0.7270967741935483,7.209662086170491,4.2138749397857955
407,12.0,0.7574193548387096,7.430119649323281,4.166088209752054
408,12.0,0.7877419354838708,7.644359167633498,4.224958468649702
409,12.0,0.8180645161290321,7.852314693138139,4.248641174295485
410,12.0,0.8483870967741935,8.053936872092214,4.344943558181927
411,12.0,0.8787096774193548,8.24919253861512,4.2970965142805735
412,12.0,0.909032258064516,8.438064263036406,4.346129933531448
413,12.0,0.9393548387096773,8.620549855377229,4.434394566056453
414,12.0,0.9696774193548385,8.796661825578086,4.432478128451371
415,12.0,1.0,8.966426802965248,4.407113992448791
416,12.5,0.06,1.6034439756036445,1.5993534959840985
417,12.5,0.09032258064516129,1.843143808481126,1.801972279644871
418,12.5,0.12064516129032257,2.117727772534736,2.0771815159770446
419,12.5,0.15096774193548385,2.4067775475762963,2.292217667301401
420,12.5,0.18129032258064515,2.7023165030695724,2.5093643383562982
421,12.5,0.21161290322580645,3.000545648845047,2.7439120949609985
422,12.5,0.24193548387096772,3.299349425722405,2.9760444271194393
423,12.5,0.272258064516129,3.597393388887631,3.1438441555804593
424,12.5,0.3025806451612903,3.893747448516061,3.316788621408365
425,12.5,0.3329032258064516,4.187710443832364,3.5239930635756913
426,12.5,0.3632258064516129,4.478721304211502,3.532792345948179
427,12.5,0.39354838709677414,4.766310994961602,3.6927195019243575
428,12.5,0.42387096774193544,5.050075124416607,3.7930574128442385
429,12.5,0.45419354838709675,5.329657654821905,3.8257468087130473
430,12.5,0.484516129032258,5.60474087566031,3.9658126768406343
431,12.5,0.5148387096774193,5.87503905062969,4.031307475384367
432,12.5,0.5451612903225806,6.14029428869887,4.082967812573946
433,12.5,0.5754838709677419,6.400273794757863,4.1326557277834794
434,12.5,0.6058064516129031,6.654767990736859,4.181301257062211
435,12.5,0.6361290322580644,6.903589191012287,4.284808166516534
436,12.5,0.6664516129032259,7.1465706306759,4.304252469535956
437,12.5,0.6967741935483871,7.383565715566449,4.338955247248797
